Commit id,CyclomaticComplexity,ExcessiveClassLength,ExcessiveMethodLength,ExcessiveParameterList,NPathComplexity,CouplingBetweenObjects,EmptyCatchBlock,DepthOfInheritance,GotoStatement
Commit id,CyclomaticComplexity,ExcessiveClassLength,ExcessiveMethodLength,ExcessiveParameterList,NPathComplexity,CouplingBetweenObjects,EmptyCatchBlock,DepthOfInheritance,GotoStatement
660,589,29,140,10,331,29,24,0,0
661,590,29,141,10,332,29,24,0,0
662,590,29,141,10,332,29,24,0,0
663,590,29,141,10,332,29,24,0,0
664,590,29,141,10,332,29,24,0,0
665,590,29,143,10,332,29,24,0,0
666,590,29,143,10,332,29,24,0,0
667,591,29,143,10,333,29,24,0,0
668,590,29,143,10,332,29,24,0,0
669,590,29,143,10,332,29,25,0,0
670,590,29,143,10,331,29,25,0,0
671,589,29,143,10,331,29,25,0,0
672,589,29,143,10,331,29,25,0,0
673,589,29,143,10,331,29,25,0,0
674,589,29,143,10,331,29,25,0,0
675,586,29,140,10,329,29,25,0,0
676,585,29,140,10,328,29,27,0,0
677,581,29,140,10,324,29,27,0,0
678,582,29,140,10,324,29,27,0,0
679,583,29,140,10,324,29,26,0,0
680,583,29,140,10,324,29,26,0,0
681,583,29,140,10,324,29,26,0,0
682,582,29,139,10,324,29,25,0,0
683,582,29,139,10,324,29,27,0,0
684,582,29,139,10,324,29,27,0,0
685,582,29,139,10,324,29,27,0,0
686,582,29,139,10,324,29,27,0,0
687,582,29,139,10,324,29,27,0,0
688,582,29,140,10,324,29,27,0,0
689,600,30,156,10,335,29,27,0,0
690,599,30,156,10,335,29,27,0,0
691,599,30,156,10,337,29,27,0,0
692,600,30,156,10,337,29,27,0,0
693,601,30,156,10,337,29,28,0,0
694,602,30,156,10,337,29,29,0,0
695,602,30,156,10,337,29,29,0,0
696,602,30,157,10,337,29,29,0,0
697,602,30,157,11,336,29,29,0,0
698,603,30,158,11,337,29,29,0,0
699,605,30,158,11,338,29,30,0,0
700,605,30,158,11,338,29,30,0,0
701,606,30,158,11,338,29,30,0,0
702,606,30,157,11,339,29,29,0,0
703,607,30,159,11,339,29,30,0,0
704,607,30,159,11,339,29,28,0,0
705,607,30,159,11,339,29,28,0,0
706,595,30,158,9,334,29,28,0,0
707,595,30,158,9,334,29,28,0,0
708,595,30,158,9,334,29,27,0,0
709,595,30,157,9,334,29,27,0,0
710,596,31,158,9,336,29,27,0,0
711,596,31,158,9,336,29,27,0,0
712,596,31,159,9,336,29,27,0,0
713,596,31,159,9,337,29,27,0,0
714,596,31,159,10,337,29,27,0,0
715,597,31,159,10,338,29,27,0,0
716,597,31,160,10,338,29,27,0,0
717,599,31,162,10,339,29,27,0,0
718,598,31,162,9,339,29,27,0,0
719,598,31,162,9,339,29,28,0,0
720,598,32,162,9,339,29,28,0,0
721,598,32,162,9,339,29,28,0,0
722,602,32,164,9,340,29,28,0,0
723,605,32,165,9,343,29,28,0,0
724,605,32,165,9,343,29,28,0,0
725,599,32,162,9,339,29,28,0,0
726,599,32,162,9,339,29,28,0,0
727,599,32,162,9,339,29,28,0,0
728,599,32,162,9,339,29,28,0,0
729,593,32,161,9,336,29,28,0,0
730,593,32,161,9,336,29,28,0,0
731,593,32,161,9,336,29,27,0,0
732,593,32,161,9,336,29,27,0,0
733,593,32,160,9,336,29,27,0,0
734,593,32,160,9,337,29,26,0,0
735,594,32,161,9,337,29,26,0,0
736,594,32,161,9,337,29,26,0,0
737,595,32,161,9,338,29,26,0,0
738,595,32,161,9,338,29,26,0,0
739,596,32,161,9,338,29,26,0,0
740,596,32,161,9,339,29,26,0,0
741,598,32,161,9,340,29,26,0,0
742,599,32,161,9,342,29,26,0,0
743,599,32,161,9,341,29,26,0,0
744,599,32,161,9,341,29,26,0,0
745,623,32,163,9,347,29,33,0,0
746,624,32,163,9,347,29,34,0,0
747,624,32,161,9,347,29,34,0,0
748,623,32,162,9,347,29,34,0,0
749,622,32,162,9,347,29,34,0,0
750,623,32,162,11,347,29,34,0,0
751,623,32,162,11,347,29,34,0,0
752,623,32,162,11,347,29,34,0,0
753,623,33,162,11,348,29,34,0,0
754,623,33,162,11,348,29,34,0,0
755,623,33,162,11,348,29,34,0,0
756,623,33,162,11,348,29,34,0,0
757,623,33,162,11,348,29,34,0,0
758,624,33,162,11,347,29,34,0,0
759,623,33,162,11,347,29,34,0,0
760,624,33,162,11,347,29,34,0,0
761,624,33,162,11,347,30,34,0,0
762,624,33,162,11,347,31,34,0,0
763,624,33,162,11,347,31,33,0,0
764,625,33,162,11,347,31,33,0,0
765,625,33,162,11,347,31,33,0,0
766,625,33,163,11,348,31,33,0,0
767,625,33,163,11,349,31,32,0,0
768,625,33,163,11,349,31,32,0,0
769,625,33,163,11,350,31,32,0,0
770,625,33,163,11,350,31,32,0,0
771,626,33,165,11,351,31,32,0,0
772,626,33,165,11,352,31,32,0,0
773,625,33,165,11,351,31,32,0,0
774,625,33,165,11,351,31,32,0,0
775,625,33,165,11,351,31,32,0,0
776,624,33,165,11,351,31,32,0,0
777,624,33,165,11,351,31,32,0,0
778,624,33,165,11,351,31,32,0,0
779,624,33,165,11,351,31,32,0,0
780,624,33,165,11,351,31,32,0,0
781,624,33,165,11,351,31,32,0,0
782,624,34,165,11,351,31,32,0,0
783,624,33,164,11,352,31,32,0,0
784,625,33,165,11,353,31,32,0,0
785,625,33,165,11,353,31,32,0,0
786,625,33,165,11,353,31,32,0,0
787,625,33,165,11,353,31,32,0,0
788,625,33,165,11,353,31,32,0,0
789,623,33,164,11,351,31,32,0,0
790,624,33,164,11,351,31,32,0,0
791,624,33,164,11,351,31,32,0,0
792,624,33,164,11,351,31,32,0,0
793,625,33,164,11,351,31,32,0,0
794,625,33,164,11,351,31,32,0,0
795,633,33,167,11,355,31,32,0,0
796,634,33,167,11,356,31,32,0,0
797,634,33,167,11,356,31,32,0,0
798,634,33,167,11,356,31,32,0,0
799,634,33,167,11,356,31,32,0,0
800,634,33,167,11,356,31,32,0,0
801,634,33,167,11,356,31,32,0,0
802,634,33,167,11,356,31,32,0,0
803,635,32,166,11,358,31,30,0,0
804,635,33,165,11,359,31,29,0,0
805,635,33,165,11,359,31,29,0,0
806,636,33,167,11,359,31,30,0,0
807,636,33,167,11,359,31,30,0,0
808,637,34,167,11,359,31,30,0,0
809,637,34,167,11,359,31,30,0,0
810,649,35,174,11,367,31,30,0,0
811,646,35,174,11,366,31,30,0,0
812,645,35,173,11,365,31,30,0,0
813,645,36,173,11,365,31,30,0,0
814,645,36,173,11,365,31,28,0,0
815,646,36,173,11,366,31,29,0,0
816,645,36,173,11,366,31,29,0,0
817,646,36,173,11,366,31,28,0,0
818,692,39,187,11,389,40,35,0,0
819,692,39,187,11,390,40,35,0,0
820,692,39,187,11,390,40,35,0,0
821,691,38,185,11,391,40,34,0,0
822,691,38,185,11,391,40,34,0,0
823,697,38,186,13,396,41,34,0,0
824,696,38,186,12,395,41,34,0,0
825,696,38,186,13,395,41,34,0,0
826,697,38,186,13,395,41,34,0,0
827,697,38,186,13,395,41,34,0,0
828,697,38,186,13,395,41,34,0,0
829,698,38,186,13,396,41,34,0,0
830,698,38,186,13,396,41,34,0,0
831,699,38,186,13,397,41,34,0,0
832,698,38,185,13,396,41,34,0,0
833,700,38,186,13,396,41,34,0,0
834,701,38,186,13,397,41,34,0,0
835,700,38,185,13,396,41,34,0,0
836,700,38,185,13,396,41,34,0,0
837,699,38,185,13,396,41,34,0,0
838,699,38,185,13,396,41,34,0,0
839,698,38,185,13,395,41,34,0,0
840,698,38,185,13,395,41,35,0,0
841,698,38,185,13,395,41,35,0,0
842,699,39,185,13,396,41,35,0,0
843,699,39,185,13,396,41,35,0,0
844,698,39,184,13,395,41,35,0,0
845,697,39,184,13,394,41,35,0,0
846,698,39,184,13,395,41,35,0,0
847,698,39,184,13,395,41,35,0,0
848,698,38,184,13,395,40,35,0,0
849,698,38,184,13,395,40,35,0,0
850,698,38,184,13,396,40,35,0,0
851,698,38,184,13,396,40,35,0,0
852,698,38,184,13,396,40,35,0,0
853,698,38,184,13,396,40,35,0,0
854,698,38,184,13,396,40,35,0,0
855,698,38,184,13,396,40,35,0,0
856,698,38,184,13,396,40,35,0,0
857,698,38,184,12,396,40,35,0,0
858,697,38,184,12,396,40,35,0,0
859,697,38,184,12,395,40,36,0,0
860,695,38,184,12,394,40,36,0,0
861,696,38,185,12,394,40,36,0,0
862,696,38,187,12,394,40,36,0,0
863,697,38,186,12,395,40,36,0,0
864,701,38,187,12,397,40,36,0,0
865,701,38,187,12,397,40,36,0,0
866,701,38,187,12,397,40,36,0,0
867,701,38,187,12,397,40,36,0,0
868,699,38,187,12,395,40,36,0,0
869,699,38,187,12,395,40,36,0,0
870,699,38,187,12,395,40,36,0,0
871,699,38,187,12,396,40,36,0,0
872,699,38,187,12,396,40,36,0,0
873,707,38,191,12,402,40,36,0,0
874,706,38,190,12,402,40,36,0,0
875,706,38,190,12,402,40,36,0,0
876,706,38,190,12,402,40,36,0,0
877,706,38,190,12,402,40,36,0,0
878,706,38,190,12,402,40,36,0,0
879,706,38,190,12,402,40,36,0,0
880,706,38,190,12,402,40,36,0,0
881,706,38,190,12,402,40,36,0,0
882,705,38,190,12,402,39,37,0,0
883,706,38,190,12,403,39,37,0,0
884,707,38,190,12,403,39,37,0,0
885,708,38,190,12,403,39,37,0,0
886,708,38,190,12,403,39,37,0,0
887,708,38,190,12,403,39,37,0,0
888,708,38,190,12,403,39,37,0,0
889,709,38,190,12,403,39,37,0,0
890,709,38,190,12,403,39,37,0,0
891,709,38,190,12,403,39,37,0,0
892,709,38,190,12,403,39,37,0,0
893,709,38,190,12,403,39,37,0,0
894,709,38,190,12,403,39,37,0,0
895,709,38,190,12,403,39,37,0,0
896,709,38,190,12,404,39,37,0,0
897,711,38,190,12,405,39,37,0,0
898,712,38,190,12,405,39,37,0,0
899,712,38,190,12,404,39,37,0,0
900,712,38,190,12,404,39,37,0,0
901,716,38,190,12,405,39,37,0,0
902,716,39,190,12,405,39,37,0,0
903,715,39,191,12,405,39,37,0,0
904,717,39,191,12,406,39,37,0,0
905,718,39,191,12,407,39,37,0,0
906,718,39,191,12,407,39,37,0,0
907,718,39,191,12,407,39,37,0,0
908,718,39,191,12,407,39,37,0,0
909,721,39,193,12,410,39,37,0,0
910,722,39,193,12,409,39,37,0,0
911,722,39,193,12,409,39,37,0,0
912,722,39,193,12,409,39,37,0,0
913,721,39,193,12,409,39,37,0,0
914,721,39,193,12,409,39,37,0,0
915,721,39,193,12,409,39,37,0,0
916,722,39,193,12,410,39,37,0,0
917,722,39,193,12,410,39,37,0,0
918,722,39,193,12,410,39,37,0,0
919,721,39,193,12,410,39,37,0,0
920,720,39,193,12,410,39,37,0,0
921,720,39,194,12,410,39,37,0,0
922,720,39,194,12,410,39,37,0,0
923,720,39,195,12,411,39,37,0,0
924,720,39,195,12,411,39,37,0,0
925,720,39,195,12,411,39,37,0,0
926,720,39,195,12,411,39,37,0,0
927,720,39,195,12,411,39,37,0,0
928,720,39,195,12,411,39,37,0,0
929,721,39,195,12,411,39,37,0,0
930,721,39,195,12,411,39,37,0,0
931,723,39,195,12,412,39,37,0,0
932,724,39,195,12,412,39,37,0,0
933,724,39,195,12,412,39,37,0,0
934,724,39,195,12,412,39,37,0,0
935,724,39,195,12,412,39,37,0,0
936,723,39,195,12,412,39,37,0,0
937,726,40,196,13,415,39,37,0,0
938,724,40,196,13,415,39,37,0,0
939,724,40,196,13,415,39,37,0,0
940,724,40,196,13,415,39,37,0,0
941,724,40,196,13,415,39,37,0,0
942,724,40,196,13,415,39,37,0,0
943,724,40,196,13,415,39,37,0,0
944,724,40,196,13,415,39,37,0,0
945,724,40,196,13,415,39,37,0,0
946,724,40,196,13,415,39,37,0,0
947,725,40,196,13,415,39,37,0,0
948,726,40,196,13,415,39,37,0,0
949,727,40,196,13,416,39,38,0,0
950,727,40,196,13,416,39,38,0,0
951,729,40,197,13,416,39,38,0,0
952,728,40,197,13,416,39,38,0,0
953,728,40,197,13,416,39,38,0,0
954,728,40,197,13,416,39,38,0,0
955,728,40,198,13,416,39,38,0,0
956,729,40,198,13,417,39,38,0,0
957,727,40,197,13,415,39,38,0,0
958,727,40,197,13,415,39,39,0,0
959,727,40,197,13,415,39,38,0,0
960,727,40,198,13,415,39,37,0,0
961,727,40,198,13,415,39,37,0,0
962,726,40,198,13,415,39,37,0,0
963,725,40,199,13,414,39,37,0,0
964,725,40,199,13,414,39,37,0,0
965,725,40,199,13,414,39,37,0,0
966,725,40,199,13,414,39,37,0,0
967,726,40,199,13,414,39,37,0,0
968,725,40,199,13,413,39,37,0,0
969,724,40,200,13,413,39,37,0,0
970,724,40,200,13,413,39,37,0,0
971,724,40,200,13,413,39,37,0,0
972,724,40,200,13,413,39,37,0,0
973,725,40,200,13,413,39,37,0,0
974,725,40,200,13,414,39,38,0,0
975,726,40,200,13,414,39,38,0,0
976,726,40,200,13,414,39,38,0,0
977,727,40,200,13,414,39,38,0,0
978,729,40,201,13,415,39,39,0,0
979,731,40,201,13,415,39,39,0,0
980,731,40,201,13,415,39,39,0,0
981,731,40,201,13,415,39,39,0,0
982,731,40,201,13,416,39,39,0,0
983,732,40,201,13,417,39,39,0,0
984,732,40,201,13,418,38,39,0,0
985,732,40,201,13,418,38,39,0,0
986,732,40,201,13,418,38,39,0,0
987,733,40,201,13,418,38,39,0,0
988,779,44,205,13,433,41,39,0,0
989,779,44,206,13,433,41,38,0,0
990,779,44,206,13,433,41,38,0,0
991,779,44,206,13,433,41,38,0,0
992,782,44,206,13,433,41,38,0,0
993,798,44,208,13,438,41,38,0,0
994,799,44,208,13,439,41,39,0,0
995,799,44,208,13,440,41,39,0,0
996,799,44,208,13,440,41,39,0,0
997,799,44,208,13,440,41,39,0,0
998,799,44,208,13,440,41,39,0,0
999,799,44,208,13,440,41,39,0,0
1000,781,43,205,13,434,40,39,0,0
1001,789,43,206,13,435,40,39,0,0
1002,789,43,206,13,435,40,39,0,0
1003,789,43,206,13,435,40,39,0,0
1004,789,43,206,13,435,40,39,0,0
1005,786,43,206,13,433,41,39,0,0
1006,786,43,206,13,433,41,39,0,0
1007,786,43,206,13,433,41,39,0,0
1008,759,40,205,13,424,39,40,0,0
1009,761,40,205,13,425,40,40,0,0
1010,764,40,206,13,426,40,40,0,0
1011,762,40,205,13,425,40,40,0,0
1012,762,40,205,13,425,40,40,0,0
1013,763,40,205,13,426,40,41,0,0
1014,775,40,206,13,427,40,41,0,0
1015,775,40,206,13,427,40,41,0,0
1016,777,40,206,13,429,40,41,0,0
1017,777,40,206,13,429,40,41,0,0
1018,777,40,207,13,429,40,41,0,0
1019,778,40,207,13,430,40,40,0,0
1020,778,40,207,13,430,40,39,0,0
1021,774,39,204,13,428,40,40,0,0
1022,774,39,204,13,428,40,40,0,0
1023,775,39,204,13,429,40,40,0,0
1024,775,39,204,13,429,40,40,0,0
1025,775,39,204,13,429,40,40,0,0
1026,775,39,204,13,429,40,40,0,0
1027,775,39,204,13,429,40,40,0,0
1028,775,39,204,13,429,40,40,0,0
1029,775,39,204,13,431,41,40,0,0
1030,775,39,204,13,431,41,40,0,0
1031,776,39,204,13,432,41,40,0,0
1032,775,39,204,13,432,41,40,0,0
1033,776,39,204,13,432,41,40,0,0
1034,776,39,204,13,432,41,40,0,0
1035,776,39,204,13,432,41,40,0,0
1036,779,39,204,13,434,41,40,0,0
1037,779,39,204,13,435,41,40,0,0
1038,779,39,204,13,435,41,40,0,0
1039,779,39,204,13,435,41,40,0,0
1040,778,39,204,13,435,40,40,0,0
1041,778,39,203,13,436,40,40,0,0
1042,778,39,203,13,436,40,40,0,0
1043,778,39,203,13,436,41,40,0,0
1044,779,39,203,13,436,41,40,0,0
1045,779,39,203,13,436,41,40,0,0
1046,779,39,203,13,436,41,40,0,0
1047,779,39,203,13,436,41,40,0,0
1048,779,39,204,13,436,41,40,0,0
1049,779,38,203,13,436,40,40,0,0
1050,776,38,202,13,433,40,40,0,0
1051,750,37,198,13,423,40,40,0,0
1052,751,37,198,13,423,40,40,0,0
1053,754,37,198,13,424,40,40,0,0
1054,754,37,198,13,424,40,40,0,0
1055,754,37,198,13,424,40,40,0,0
1056,755,37,198,13,426,40,40,0,0
1057,754,37,198,13,425,40,40,0,0
1058,756,37,199,13,426,40,40,0,0
1059,757,37,199,13,427,40,40,0,0
1060,757,37,199,13,427,40,40,0,0
1061,757,37,199,13,427,40,40,0,0
1062,757,37,199,13,427,40,40,0,0
1063,758,37,198,13,428,40,40,0,0
1064,759,40,198,13,429,40,40,0,0
1065,763,40,199,13,432,40,40,0,0
1066,763,39,197,13,432,39,38,0,0
1067,763,39,197,13,432,39,38,0,0
1068,764,39,198,13,432,39,38,0,0
1069,761,40,200,13,431,38,38,0,0
1070,761,40,200,13,431,38,38,0,0
1071,762,40,200,13,431,38,38,0,0
1072,759,39,200,13,429,38,38,0,0
1073,760,39,200,13,429,38,38,0,0
1074,760,39,200,13,429,38,38,0,0
1075,761,39,201,13,431,38,38,0,0
1076,761,39,201,13,431,38,38,0,0
1077,761,39,201,13,432,38,38,0,0
1078,761,39,201,13,432,38,38,0,0
1079,761,39,201,13,431,38,38,0,0
1080,761,39,201,13,431,38,38,0,0
1081,761,39,201,13,431,38,38,0,0
1082,761,39,201,13,431,38,38,0,0
1083,864,42,246,31,506,41,38,0,0
1084,864,42,246,31,506,41,38,0,0
1085,861,42,246,31,505,41,38,0,0
1086,861,42,246,31,505,41,38,0,0
1087,862,42,246,31,505,41,38,0,0
1088,862,42,246,31,505,41,38,0,0
1089,861,42,246,31,505,41,38,0,0
1090,861,42,246,31,505,41,38,0,0
1091,861,42,246,31,505,41,38,0,0
1092,864,42,247,31,506,41,38,0,0
1093,865,42,247,31,507,41,38,0,0
1094,866,42,247,31,508,41,38,0,0
1095,866,42,247,31,508,41,38,0,0
1096,965,45,292,49,582,44,38,0,0
1097,965,45,292,49,582,44,38,0,0
1098,966,45,292,49,583,44,38,0,0
1099,966,45,291,49,582,44,38,0,0
1100,966,45,291,49,582,44,38,0,0
1101,967,45,291,49,583,44,38,0,0
1102,968,45,291,49,583,44,38,0,0
1103,969,45,291,49,583,44,38,0,0
1104,969,45,291,49,584,44,38,0,0
1105,969,45,291,49,584,44,38,0,0
1106,969,45,291,49,585,43,38,0,0
1107,970,45,292,49,585,43,38,0,0
1108,970,45,292,49,586,43,38,0,0
1109,968,45,292,49,586,43,38,0,0
1110,969,45,292,49,586,43,38,0,0
1111,968,45,292,49,585,43,38,0,0
1112,968,45,292,49,585,43,38,0,0
1113,968,45,292,49,585,43,38,0,0
1114,968,45,292,49,585,43,38,0,0
1115,968,45,292,49,585,43,38,0,0
1116,968,45,292,49,585,43,38,0,0
1117,968,45,292,49,585,43,38,0,0
1118,968,45,292,49,585,43,38,0,0
1119,968,45,292,49,585,43,38,0,0
1120,968,45,292,49,585,43,38,0,0
1121,968,45,292,49,585,43,38,0,0
1122,969,45,292,49,585,43,38,0,0
1123,969,45,292,49,585,43,38,0,0
1124,969,45,292,49,585,43,38,0,0
1125,969,45,292,49,585,43,38,0,0
1126,970,45,292,49,585,43,38,0,0
1127,970,45,292,49,585,43,38,0,0
1128,971,45,293,49,584,44,38,0,0
1129,971,45,293,49,584,44,38,0,0
1130,971,45,293,49,584,44,38,0,0
1131,971,45,293,49,584,44,38,0,0
1132,971,45,293,49,584,44,38,0,0
1133,971,45,293,49,584,44,38,0,0
1134,971,45,293,49,584,44,38,0,0
1135,970,45,293,49,582,44,38,0,0
1136,971,45,293,49,582,44,38,0,0
1137,1023,48,305,49,606,54,44,0,0
1138,978,46,293,49,583,45,40,0,0
1139,978,46,293,49,583,45,40,0,0
1140,976,46,291,49,581,45,40,0,0
1141,977,46,292,49,581,45,40,0,0
1142,976,46,292,49,581,45,40,0,0
1143,976,46,292,49,581,45,40,0,0
1144,976,46,292,49,581,45,40,0,0
1145,976,46,292,49,581,45,40,0,0
1146,976,46,292,49,581,45,40,0,0
1147,977,46,293,49,583,45,40,0,0
1148,977,46,293,49,583,45,40,0,0
1149,977,46,293,49,583,45,40,0,0
1150,975,46,293,49,582,45,39,0,0
1151,975,46,293,49,582,45,39,0,0
1152,975,46,293,49,582,44,39,0,0
1153,975,46,294,49,582,44,39,0,0
1154,976,46,294,49,583,44,39,0,0
1155,976,46,294,49,583,44,39,0,0
1156,975,45,294,49,583,43,38,0,0
1157,976,45,294,49,583,43,38,0,0
1158,976,45,294,49,583,43,38,0,0
1159,976,45,294,49,583,43,38,0,0
1160,976,45,294,49,584,43,38,0,0
1161,978,45,294,49,585,43,38,0,0
1162,979,45,296,49,586,43,38,0,0
1163,980,45,296,49,586,43,38,0,0
1164,979,45,296,49,586,43,38,0,0
1165,979,45,296,49,586,43,38,0,0
1166,979,45,296,49,586,43,38,0,0
1167,978,45,297,49,584,43,37,0,0
1168,978,46,297,49,584,43,37,0,0
1169,978,45,297,49,584,43,37,0,0
1170,978,45,297,49,584,43,37,0,0
1171,978,45,297,49,585,43,37,0,0
1172,978,45,297,49,585,43,37,0,0
1173,985,46,298,51,591,45,37,0,0
1174,985,46,299,51,591,45,37,0,0
1175,985,46,300,51,591,45,37,0,0
1176,985,46,300,51,591,45,37,0,0
1177,985,47,300,51,591,45,37,0,0
1178,984,47,300,51,591,45,37,0,0
1179,984,47,300,51,591,45,37,0,0
1180,984,47,300,51,591,45,37,0,0
1181,984,47,300,51,591,45,37,0,0
1182,984,47,300,51,591,45,37,0,0
1183,984,47,300,51,591,45,37,0,0
1184,984,47,300,51,591,45,37,0,0
1185,980,46,299,49,588,44,37,0,0
1186,981,46,299,49,590,44,37,0,0
1187,981,46,299,49,590,44,37,0,0
1188,978,46,299,49,588,44,37,0,0
1189,978,46,299,49,588,44,37,0,0
1190,979,46,299,49,590,44,37,0,0
1191,979,46,299,49,590,44,37,0,0
1192,979,46,299,49,590,43,37,0,0
1193,979,46,299,49,590,43,37,0,0
1194,979,46,299,49,590,43,37,0,0
1195,980,46,299,49,590,43,37,0,0
1196,980,46,299,49,590,43,37,0,0
1197,980,45,299,49,590,43,37,0,0
1198,981,45,299,49,590,43,37,0,0
1199,981,46,299,49,590,43,37,0,0
1200,981,46,299,49,590,43,37,0,0
1201,982,46,299,49,590,43,37,0,0
1202,982,46,299,49,590,43,37,0,0
1203,982,46,299,49,590,43,37,0,0
1204,983,46,299,49,590,43,37,0,0
1205,983,46,299,49,590,43,37,0,0
1206,983,46,299,49,590,43,37,0,0
1207,983,46,299,49,590,43,37,0,0
1208,983,46,299,49,590,43,37,0,0
1209,984,46,300,49,591,43,37,0,0
1210,985,46,300,49,591,43,37,0,0
1211,984,46,300,49,590,43,37,0,0
1212,984,46,300,49,590,43,37,0,0
1213,984,46,300,49,592,43,37,0,0
1214,984,46,300,49,591,43,37,0,0
1215,984,46,300,49,592,43,37,0,0
1216,985,46,300,49,592,43,37,0,0
1217,984,46,298,49,591,43,37,0,0
1218,984,46,298,49,591,43,37,0,0
1219,984,46,298,49,591,43,37,0,0
1220,984,46,298,49,591,43,37,0,0
1221,986,46,299,49,592,43,37,0,0
1222,987,46,299,49,593,43,37,0,0
1223,987,46,299,49,593,43,37,0,0
1224,987,46,299,49,592,43,37,0,0
1225,987,46,299,49,591,43,37,0,0
1226,987,46,299,49,592,43,37,0,0
1227,988,46,300,49,593,43,37,0,0
1228,988,46,300,49,594,43,37,0,0
1229,988,46,300,49,594,43,37,0,0
1230,989,46,301,49,595,43,37,0,0
1231,989,46,302,49,595,43,37,0,0
1232,989,46,302,49,595,43,37,0,0
1233,989,46,302,49,595,43,37,0,0
1234,989,46,302,49,595,43,37,0,0
1235,990,46,303,49,595,43,37,0,0
1236,990,46,303,49,596,43,37,0,0
1237,991,46,303,49,597,43,37,0,0
1238,992,46,303,49,598,43,37,0,0
1239,993,46,303,49,598,43,37,0,0
1240,994,46,303,49,598,43,37,0,0
1241,994,46,303,49,598,43,37,0,0
1242,994,46,303,49,597,43,37,0,0
1243,994,46,303,49,597,43,37,0,0
1244,994,46,303,49,597,43,37,0,0
1245,994,46,303,49,597,43,37,0,0
1246,993,46,302,49,595,43,37,0,0
1247,993,46,302,49,595,43,37,0,0
1248,993,46,302,49,595,43,37,0,0
1249,994,46,302,49,596,43,37,0,0
1250,994,46,302,49,596,43,37,0,0
1251,994,46,302,49,596,43,37,0,0
1252,995,46,302,49,596,43,37,0,0
1253,995,46,302,49,595,44,37,0,0
1254,995,46,302,49,595,44,37,0,0
1255,995,46,302,49,595,44,37,0,0
1256,995,46,302,49,595,44,37,0,0
1257,995,45,303,49,595,44,37,0,0
1258,995,45,303,49,595,44,37,0,0
1259,995,45,303,49,595,44,37,0,0
1260,995,45,303,49,595,44,37,0,0
1261,995,45,303,49,595,44,37,0,0
1262,995,44,301,49,595,44,37,0,0
1263,995,44,301,49,595,44,37,0,0
1264,995,44,301,49,595,44,37,0,0
1265,995,44,301,49,595,44,37,0,0
1266,995,44,301,49,595,44,37,0,0
1267,995,44,301,49,594,44,37,0,0
1268,995,45,301,49,594,44,37,0,0
1269,995,45,301,49,594,44,37,0,0
1270,995,45,301,49,594,44,37,0,0
1271,996,45,301,49,594,44,37,0,0
1272,996,45,301,49,594,44,37,0,0
1273,996,45,301,49,594,44,37,0,0
1274,994,45,301,49,594,44,37,0,0
1275,994,45,301,49,594,44,37,0,0
1276,995,46,301,49,595,44,37,0,0
1277,995,46,301,49,596,44,37,0,0
1278,995,46,301,49,596,44,37,0,0
1279,994,46,301,49,596,44,37,0,0
1280,994,46,301,49,596,44,37,0,0
1281,994,47,301,49,595,44,37,0,0
1282,995,47,301,49,595,44,37,0,0
1283,994,47,301,49,595,44,37,0,0
1284,994,47,301,49,595,44,37,0,0
1285,993,47,299,49,594,44,37,0,0
1286,993,46,299,49,594,44,37,0,0
1287,988,46,298,49,591,44,37,0,0
1288,993,46,298,49,594,44,37,0,0
1289,993,46,298,49,594,44,37,0,0
1290,994,46,298,49,595,45,37,0,0
1291,994,47,298,49,595,45,37,0,0
1292,1101,49,346,69,678,45,37,0,0
1293,1101,49,347,69,678,45,37,0,0
1294,1101,49,347,69,678,45,37,0,0
1295,1101,50,347,69,678,45,37,0,0
1296,1101,50,347,69,678,45,37,0,0
1297,1101,50,347,69,678,45,37,0,0
1298,1101,50,347,69,678,45,37,0,0
1299,1101,50,347,69,679,45,37,0,0
1300,1101,50,347,69,679,45,37,0,0
1301,1101,50,347,69,680,45,37,0,0
1302,1101,50,347,69,680,45,37,0,0
1303,1101,50,348,69,681,45,37,0,0
1304,1101,50,348,69,681,44,37,0,0
1305,1102,50,348,69,681,44,37,0,0
1306,1102,50,348,69,681,44,37,0,0
1307,1102,50,348,69,681,44,37,0,0
1308,1102,50,348,69,681,44,37,0,0
1309,1102,50,348,69,681,44,37,0,0
1310,1102,50,348,69,681,44,37,0,0
1311,1102,50,348,69,681,44,37,0,0
1312,1103,50,349,69,682,44,37,0,0
1313,1104,50,349,69,682,44,37,0,0
1314,1104,50,349,69,682,44,37,0,0
1315,1104,50,349,69,682,44,37,0,0
1316,1101,50,348,69,681,44,37,0,0
1317,1101,50,348,69,681,44,37,0,0
1318,1102,50,348,69,682,44,37,0,0
1319,1102,50,348,69,682,44,37,0,0
1320,1102,50,348,69,682,44,37,0,0
1321,1102,50,348,69,682,44,37,0,0
1322,1105,50,349,69,683,44,37,0,0
1323,1105,50,349,69,683,44,37,0,0
1324,1105,50,349,69,683,44,37,0,0
1325,1105,50,349,69,684,44,37,0,0
1326,1105,50,349,69,684,44,37,0,0
1327,1012,49,307,50,610,43,37,0,0
1328,1012,49,307,50,610,43,37,0,0
1329,1012,49,307,50,610,43,37,0,0
1330,1013,48,307,50,609,43,37,0,0
